Id,SalePrice
1461,124160.33163222007
1462,157061.802963051
1463,183133.72820700562
1464,193025.55805446973
1465,189736.64581304183
1466,177783.70897313723
1467,178846.57378391887
1468,169383.358788231
1469,179895.10915560988
1470,122720.84898018392
1471,200923.16501549113
1472,97439.07828447092
1473,96585.48627037596
1474,147757.71372342503
1475,114363.69224240277
1476,370020.73775268166
1477,251511.75196716093
1478,287962.85543505114
1479,289251.34936852346
1480,503366.26527959475
1481,323336.08850545215
1482,204110.87000333937
1483,178998.3715967263
1484,166284.7431443367
1485,176753.55834807886
1486,194036.11625790523
1487,314047.8443307294
1488,228733.31799971353
1489,203000.13291556013
1490,230588.01968161063
1491,191384.09536401858
1492,99496.48444149757
1493,176921.56521531477
1494,292489.13901647687
1495,282622.2317442188
1496,235386.80784105044
1497,179754.8311399463
1498,167062.50542982674
1499,158952.9855789879
1500,158982.55132464142
1501,175079.3094235771
1502,154005.04585393763
1503,286927.741899844
1504,233887.94107242877
1505,227145.11411435824
1506,182618.03620023697
1507,258140.68250958447
1508,203117.44398397638
1509,159917.34442849015
1510,147918.09776637278
1511,154671.4229059895
1512,173885.80471785227
1513,140297.8217549517
1514,154210.66811821464
1515,199743.98046002677
1516,151987.0252898063
1517,158993.02053511888
1518,133713.23676744298
1519,224813.4487021883
1520,135685.76161064283
1521,138829.55058608268
1522,172183.3658289092
1523,116637.7828333153
1524,121223.74021540953
1525,123670.1303248512
1526,116645.11046489533
1527,109082.48322232385
1528,134450.76406932375
1529,149790.7013777011
1530,174156.26068469003
1531,116559.75386956862
1532,96210.73427480114
1533,141356.87823538817
1534,124689.26218602418
1535,149201.08102382594
1536,110899.44273200117
1537,71934.09391966833
1538,140073.31381717074
1539,185725.4527516916
1540,93010.2368638965
1541,136478.75438742217
1542,142943.81338440126
1543,186831.96124433397
1544,82265.6734875637
1545,107831.74373488544
1546,127073.94116423622
1547,133928.7710756737
1548,129344.56600109124
1549,115712.57308571282
1550,137418.96198854203
1551,111911.55380293676
1552,136885.61217027664
1553,142542.30015737243
1554,117621.96795257073
1555,164253.6122011738
1556,89057.54368767998
1557,105850.27277244022
1558,100709.50535582977
1559,72755.53787572058
1560,139684.29271365755
1561,126496.31089083587
1562,129645.83421665536
1563,122403.05440596864
1564,164474.6425744024
1565,148665.56435534667
1566,247172.92537821637
1567,79145.88004540742
1568,234308.6023443103
1569,142929.24717936816
1570,136457.78651299782
1571,125056.9569506796
1572,146795.26197489913
1573,230243.74243236496
1574,120736.3646566195
1575,212555.2793563082
1576,246944.73171749042
1577,191581.7762077003
1578,142578.33774661334
1579,141897.62389244427
1580,190768.95946749818
1581,146862.9694480282
1582,126547.82837825053
1583,324595.6593804322
1584,227790.86252889613
1585,143630.91746181133
1586,76351.48736938462
1587,104903.77916686755
1588,147635.73312407214
1589,101883.31770706651
1590,133459.57311580828
1591,94575.68213322575
1592,125021.83234880985
1593,121230.90162939539
1594,124407.47996910199
1595,108236.93402441542
1596,223599.4662207274
1597,186661.34900550402
1598,201510.87458846156
1599,166123.3982782918
1600,168035.41410839878
1601,71045.76010708908
1602,116572.24106396861
1603,70443.23194121344
1604,269344.2545487822
1605,242583.18266208674
1606,165373.98674503938
1607,164421.42720779194
1608,209566.22748834375
1609,186772.29328507264
1610,154528.37226367145
1611,144752.28837190618
1612,174298.92429939966
1613,171633.11060752865
1614,118540.46236374136
1615,87015.25586461156
1616,78212.90111224711
1617,90726.13582525731
1618,129463.49945400763
1619,138566.9363767062
1620,164318.38562937203
1621,140057.25778803523
1622,141182.98184228092
1623,265845.075992775
1624,223723.53961501954
1625,120970.28285391949
1626,170736.82975462894
1627,193504.92786538214
1628,270033.3400570417
1629,174689.9389201624
1630,354729.14070230076
1631,217354.33733429384
1632,239148.733483036
1633,169745.23584668807
1634,187205.29820956936
1635,181693.1856039614
1636,159467.7316299745
1637,196044.080775829
1638,191418.6028313204
1639,180370.42784249346
1640,246789.2012721514
1641,177385.46921131032
1642,230641.08807655165
1643,224278.75874820657
1644,223946.8458789497
1645,205229.5685853574
1646,160242.0513157095
1647,161623.40133019688
1648,129323.90853751755
1649,138137.97807672518
1650,116604.67466701275
1651,123732.11221507718
1652,98404.16789817775
1653,97993.5831582541
1654,151939.6236255995
1655,139493.74657012505
1656,144979.39472463095
1657,153601.21391787677
1658,152728.2973869614
1659,122273.08273233236
1660,155908.97319931854
1661,459143.68413938757
